epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
368,12195.2,0.93205,1.03769,0.69525,0.00776,0.38935,0.86938,0.89712,0.94873,0.80884,0.85511,0.88268,0.92064,0.68448,0.68957,0.80331,0.49007,0.00739,0,0.000455658,0.000455658,0.000455658
369,12227.4,0.86429,0.89442,0.62067,0.00546,0.32925,0.8884,0.87255,0.9501,0.81063,0.87765,0.86295,0.92381,0.69272,0.68233,0.79684,0.47907,0.0073,0,0.000452357,0.000452357,0.000452357
370,12259.6,0.9166,1.04658,0.71013,0.00684,0.33411,0.86777,0.88994,0.94654,0.81353,0.85311,0.8753,0.9145,0.69626,0.69377,0.79749,0.47432,0.00779,0,0.000449056,0.000449056,0.000449056
371,12291.7,0.92329,1.03441,0.62046,0.00706,0.40739,0.90745,0.85551,0.94536,0.80884,0.88648,0.83671,0.91148,0.68237,0.69988,0.80342,0.48846,0.00842,0,0.000445756,0.000445756,0.000445756
372,12324,0.91118,1.0573,0.68198,0.0074,0.31985,0.90256,0.88333,0.94858,0.79472,0.8793,0.85924,0.90938,0.65589,0.76178,0.81622,0.48796,0.00907,0,0.000442455,0.000442455,0.000442455
373,12355.8,0.91828,0.85958,0.57149,0.00573,0.33353,0.89273,0.89306,0.95087,0.79107,0.87547,0.86344,0.90895,0.65389,0.77764,0.82292,0.47776,0.00925,0,0.000439154,0.000439154,0.000439154
374,12387.9,0.81702,1.02158,0.67536,0.00602,0.36466,0.90453,0.90537,0.95237,0.7991,0.88544,0.8872,0.9108,0.68058,0.72642,0.81534,0.47746,0.00862,0,0.000435854,0.000435854,0.000435854
375,12420.2,0.87132,0.98104,0.62061,0.00606,0.33917,0.88137,0.8927,0.9494,0.78934,0.86213,0.87378,0.91262,0.68623,0.73347,0.80394,0.4857,0.009,0,0.000432553,0.000432553,0.000432553
376,12452.2,0.90083,1.00701,0.67473,0.00667,0.3175,0.87871,0.8921,0.946,0.77282,0.86013,0.87309,0.91312,0.67573,0.77111,0.79699,0.50751,0.01015,0,0.000429253,0.000429253,0.000429253
377,12484.7,0.89347,0.94449,0.61867,0.0078,0.65095,0.87759,0.87508,0.94571,0.77993,0.86218,0.85962,0.91394,0.67124,0.77072,0.79712,0.50306,0.00999,0,0.000425952,0.000425952,0.000425952
378,12517.2,0.94028,1.10702,0.65867,0.00763,0.39177,0.89405,0.86668,0.94982,0.79455,0.8831,0.85607,0.92342,0.66503,0.76054,0.80686,0.50403,0.00833,0,0.000422651,0.000422651,0.000422651
379,12549.8,0.97316,1.03455,0.70496,0.00677,0.44233,0.90997,0.85716,0.94947,0.78739,0.89578,0.8438,0.92388,0.6628,0.77811,0.81549,0.52274,0.00849,0,0.000419351,0.000419351,0.000419351
380,12582.1,0.90858,1.0816,0.6834,0.00727,0.39171,0.92815,0.85022,0.95,0.79739,0.91811,0.83861,0.92497,0.67298,0.75238,0.83473,0.51534,0.00849,0,0.00041605,0.00041605,0.00041605
381,12614.4,0.96738,1.11964,0.70363,0.00798,0.38349,0.93477,0.84346,0.95039,0.81021,0.91949,0.83285,0.9252,0.68353,0.71093,0.83092,0.50969,0.00819,0,0.000412749,0.000412749,0.000412749
382,12646.6,0.80773,0.86909,0.59722,0.00649,0.3598,0.8793,0.86592,0.94526,0.80126,0.86767,0.83705,0.91717,0.68425,0.71405,0.81069,0.50405,0.00839,0,0.000409449,0.000409449,0.000409449
383,12678.6,0.85757,1.08686,0.70707,0.00618,0.32968,0.86141,0.89439,0.94254,0.79329,0.84347,0.85458,0.91235,0.68663,0.71661,0.81063,0.51412,0.00846,0,0.000406148,0.000406148,0.000406148
384,12711,0.84634,1.02335,0.64648,0.00562,0.36456,0.88778,0.83913,0.93976,0.79955,0.87628,0.82978,0.91218,0.68642,0.70242,0.81797,0.50757,0.00795,0,0.000402847,0.000402847,0.000402847
385,12742.9,0.92937,0.99498,0.66875,0.00672,0.36376,0.85501,0.8795,0.93921,0.80911,0.85161,0.85208,0.91202,0.6848,0.67589,0.82607,0.50199,0.00739,0,0.000399547,0.000399547,0.000399547
386,12775.1,0.80073,1.01911,0.6331,0.00546,0.33885,0.8487,0.91179,0.94155,0.81191,0.86284,0.85628,0.91742,0.68426,0.6619,0.83638,0.49326,0.00707,0,0.000396246,0.000396246,0.000396246
387,12807.5,0.98262,0.94765,0.68261,0.0061,0.42563,0.87368,0.8795,0.94177,0.81308,0.86472,0.86048,0.91797,0.68363,0.66122,0.83413,0.48372,0.00716,0,0.000392945,0.000392945,0.000392945
388,12839.7,0.99331,0.97448,0.69611,0.00729,0.28575,0.8614,0.88883,0.94088,0.80817,0.85112,0.87886,0.92235,0.68615,0.69047,0.82451,0.48966,0.00797,0,0.000389645,0.000389645,0.000389645
389,12872.2,0.96235,1.2919,0.76888,0.00581,0.48652,0.85858,0.88496,0.93857,0.80075,0.84835,0.87434,0.91874,0.68226,0.70222,0.81657,0.49767,0.00835,0,0.000386344,0.000386344,0.000386344
390,12904.1,0.91959,1.02297,0.56669,0.00701,0.40804,0.89599,0.85358,0.94155,0.80582,0.88493,0.84297,0.92106,0.67916,0.69851,0.82356,0.4871,0.00824,0,0.000383043,0.000383043,0.000383043
391,12936.2,0.934,1.08439,0.70681,0.00653,0.48913,0.90091,0.86635,0.94242,0.80918,0.88977,0.85605,0.92237,0.6812,0.69246,0.82027,0.47782,0.00813,0,0.000379743,0.000379743,0.000379743
392,12968.3,0.79636,1.23835,0.66647,0.00539,0.40806,0.8962,0.85996,0.94854,0.81674,0.88482,0.85003,0.92637,0.68621,0.67401,0.80811,0.46053,0.00784,0,0.000376442,0.000376442,0.000376442
393,13000.6,0.87405,1.04426,0.67558,0.00591,0.43483,0.8827,0.87465,0.94824,0.81518,0.87206,0.86462,0.92476,0.6916,0.67925,0.80475,0.46071,0.0077,0,0.000373141,0.000373141,0.000373141
394,13032.6,0.95535,1.00297,0.68276,0.00635,0.31128,0.88984,0.86626,0.94572,0.81495,0.86515,0.86248,0.91809,0.69316,0.67914,0.78494,0.47007,0.00757,0,0.000369841,0.000369841,0.000369841
395,13064.8,0.89177,0.91513,0.70234,0.00618,0.46034,0.89082,0.88099,0.94544,0.80754,0.88018,0.87103,0.91861,0.69726,0.68312,0.78105,0.47584,0.00785,0,0.00036654,0.00036654,0.00036654
396,13096.8,0.86586,0.9196,0.58555,0.00712,0.36906,0.86362,0.91335,0.947,0.80483,0.84889,0.8937,0.91754,0.68599,0.70933,0.78686,0.47178,0.00821,0,0.000363239,0.000363239,0.000363239
397,13128.8,0.94857,1.15119,0.73118,0.00623,0.35098,0.86197,0.91172,0.9466,0.80453,0.84816,0.89011,0.91553,0.68308,0.70512,0.78449,0.46671,0.00792,0,0.000359939,0.000359939,0.000359939
398,13161,1.1033,1.08534,0.78667,0.00892,0.47638,0.88048,0.88213,0.94604,0.80013,0.86555,0.86738,0.91639,0.67039,0.71547,0.78153,0.46834,0.00766,0,0.000356638,0.000356638,0.000356638
399,13193,0.87501,1.12574,0.68385,0.00655,0.37553,0.86721,0.88612,0.94502,0.80024,0.85259,0.87131,0.91553,0.66139,0.71999,0.75398,0.4809,0.00769,0,0.000353337,0.000353337,0.000353337
400,13225,0.88571,0.92951,0.61837,0.00596,0.29106,0.90698,0.85251,0.94429,0.79658,0.89578,0.8419,0.9208,0.66001,0.75349,0.76675,0.48933,0.00813,0,0.000350037,0.000350037,0.000350037
401,13256.9,0.88017,1.01539,0.6362,0.00662,0.35912,0.90293,0.86512,0.94531,0.79717,0.88304,0.8545,0.92353,0.66646,0.74861,0.76578,0.48109,0.00825,0,0.000346736,0.000346736,0.000346736
402,13289.1,0.86717,0.95792,0.55475,0.00611,0.3924,0.94457,0.84346,0.94676,0.80881,0.93797,0.83705,0.93236,0.69458,0.70102,0.76496,0.47906,0.00774,0,0.000343435,0.000343435,0.000343435
403,13321.1,0.882,1.11831,0.58882,0.00662,0.4588,0.92958,0.83969,0.94644,0.81094,0.92304,0.83328,0.93127,0.70346,0.67622,0.76854,0.48619,0.00754,0,0.000340135,0.000340135,0.000340135
404,13353.7,0.95721,1.07605,0.73178,0.00647,0.51099,0.91682,0.83328,0.94541,0.81122,0.9247,0.81155,0.92517,0.71624,0.68276,0.77351,0.48272,0.00758,0,0.000336834,0.000336834,0.000336834
405,13385.7,0.93202,1.06593,0.83144,0.00663,0.34452,0.85992,0.87226,0.9419,0.80348,0.88119,0.83589,0.92355,0.72062,0.69425,0.77442,0.47889,0.0077,0,0.000333533,0.000333533,0.000333533
406,13417.5,0.84008,1.05622,0.6658,0.00639,0.35336,0.92964,0.86291,0.94757,0.80604,0.91777,0.85229,0.9287,0.71564,0.70551,0.77718,0.45804,0.00756,0,0.000330233,0.000330233,0.000330233
407,13449.9,0.94338,0.94818,0.67314,0.00861,0.46969,0.92201,0.88192,0.94848,0.80911,0.9105,0.87131,0.92899,0.70502,0.69809,0.77731,0.45336,0.0074,0,0.000326932,0.000326932,0.000326932
408,13481.6,0.92385,1.05464,0.63406,0.00577,0.42254,0.92831,0.8733,0.94711,0.81072,0.9124,0.85849,0.92398,0.691,0.69221,0.77512,0.45104,0.00752,0,0.000323631,0.000323631,0.000323631
409,13513.5,0.86791,1.1065,0.64967,0.00588,0.39082,0.92628,0.8714,0.94613,0.81607,0.91007,0.85668,0.9225,0.6853,0.69393,0.77502,0.46205,0.0077,0,0.000320331,0.000320331,0.000320331
410,13546,0.93338,0.97691,0.67734,0.00665,0.34587,0.90695,0.91213,0.95219,0.8183,0.89201,0.89602,0.92793,0.69653,0.69946,0.77386,0.45369,0.0076,0,0.00031703,0.00031703,0.00031703
411,13577.9,0.80518,0.90604,0.62165,0.00662,0.3131,0.93625,0.90199,0.95473,0.81427,0.91302,0.88848,0.93012,0.68971,0.7006,0.77323,0.44908,0.00754,0,0.000313729,0.000313729,0.000313729
412,13610,0.88669,0.87017,0.65495,0.00567,0.32136,0.90973,0.89389,0.95469,0.81953,0.8946,0.87908,0.9274,0.69078,0.68623,0.76565,0.44154,0.00729,0,0.000310429,0.000310429,0.000310429
413,13642.1,0.85888,0.96545,0.62417,0.00618,0.43477,0.93457,0.88187,0.95551,0.82225,0.91049,0.87953,0.92875,0.69223,0.67439,0.76647,0.4372,0.00734,0,0.000307128,0.000307128,0.000307128
414,13674.4,0.86381,0.87904,0.65298,0.00603,0.37066,0.88197,0.92635,0.95939,0.82987,0.86939,0.90378,0.93125,0.70365,0.6643,0.76456,0.42282,0.00741,0,0.000303827,0.000303827,0.000303827
415,13706.4,0.90312,0.8853,0.62993,0.00672,0.32195,0.88715,0.92394,0.9603,0.83291,0.87236,0.90506,0.93191,0.70422,0.66355,0.76106,0.41682,0.00739,0,0.000300527,0.000300527,0.000300527
416,13738.5,0.85174,0.92975,0.62813,0.00593,0.35131,0.89815,0.92173,0.96205,0.83382,0.88404,0.90193,0.93374,0.70165,0.66755,0.75636,0.41607,0.00744,0,0.000297226,0.000297226,0.000297226
417,13770.9,0.90308,1.11436,0.71513,0.00651,0.30608,0.92176,0.89521,0.96211,0.8319,0.88534,0.89431,0.93372,0.69814,0.6682,0.75806,0.41788,0.00733,0,0.000293925,0.000293925,0.000293925
418,13803,0.81999,0.90084,0.66699,0.00552,0.5896,0.92486,0.88974,0.96057,0.83045,0.9204,0.88554,0.94407,0.69755,0.65184,0.73786,0.42814,0.00729,0,0.000290625,0.000290625,0.000290625
419,13835.2,0.84563,0.90754,0.60519,0.00585,0.31128,0.91843,0.88591,0.95792,0.83226,0.91831,0.88171,0.94276,0.69788,0.64969,0.741,0.42577,0.00727,0,0.000287324,0.000287324,0.000287324
420,13867.2,0.93147,0.98447,0.64776,0.00659,0.39466,0.93422,0.88158,0.95732,0.82974,0.92962,0.87738,0.94099,0.69443,0.63677,0.77161,0.42369,0.0072,0,0.000284023,0.000284023,0.000284023
421,13899.1,0.89582,0.99951,0.68491,0.00723,0.30905,0.91153,0.88727,0.95649,0.83218,0.9114,0.87971,0.94123,0.70149,0.63541,0.77349,0.4193,0.00729,0,0.000280723,0.000280723,0.000280723
422,13931.4,0.83438,0.84927,0.59146,0.00597,0.29493,0.89115,0.90306,0.9534,0.83187,0.88315,0.89368,0.93945,0.70227,0.63953,0.77638,0.41683,0.00732,0,0.000277422,0.000277422,0.000277422
423,13963.7,0.877,0.94491,0.59972,0.00837,0.47286,0.88916,0.90105,0.95324,0.83136,0.90659,0.8607,0.93946,0.71466,0.63843,0.77567,0.4272,0.00735,0,0.000274121,0.000274121,0.000274121
424,13996.2,0.8454,0.99875,0.66239,0.00581,0.3202,0.92291,0.84452,0.94928,0.82011,0.91802,0.84032,0.93545,0.70967,0.66111,0.77168,0.44271,0.00769,0,0.000270821,0.000270821,0.000270821
425,14028.4,0.78907,0.79722,0.59208,0.0052,0.26223,0.93454,0.83306,0.94922,0.82185,0.92958,0.82886,0.93426,0.70277,0.6632,0.77304,0.45141,0.00765,0,0.00026752,0.00026752,0.00026752
426,14060.6,0.87614,1.05006,0.67227,0.00619,0.34712,0.90502,0.88658,0.95168,0.83399,0.91353,0.87291,0.93689,0.69425,0.64859,0.76544,0.44284,0.00736,0,0.00026422,0.00026422,0.00026422
427,14092.7,0.91921,0.96191,0.6379,0.00586,0.48968,0.92465,0.87971,0.95157,0.83975,0.91999,0.87638,0.93637,0.69391,0.64219,0.7643,0.43236,0.00715,0,0.000260919,0.000260919,0.000260919
428,14124.9,0.85193,0.89756,0.62718,0.00469,0.42915,0.92181,0.88757,0.95195,0.83404,0.91728,0.88337,0.93728,0.67773,0.65748,0.76427,0.43716,0.00704,0,0.000257618,0.000257618,0.000257618
429,14156.9,0.91472,1.05522,0.6473,0.00671,0.35476,0.92312,0.87085,0.95162,0.82639,0.91144,0.8605,0.92989,0.67781,0.68053,0.76335,0.44562,0.00728,0,0.000254318,0.000254318,0.000254318
430,14189.2,0.88062,0.97232,0.58263,0.0059,0.41359,0.9385,0.84858,0.95409,0.82634,0.92675,0.8382,0.9321,0.68404,0.6971,0.76082,0.43756,0.00757,0,0.000251017,0.000251017,0.000251017
431,14221.4,0.83833,1.01477,0.58121,0.00575,0.36389,0.94386,0.85618,0.95752,0.83092,0.93226,0.84582,0.93453,0.69044,0.68318,0.75876,0.43022,0.00754,0,0.000247716,0.000247716,0.000247716
432,14253.7,0.87516,0.8187,0.61039,0.00634,0.31031,0.94055,0.87032,0.96147,0.84,0.92886,0.86018,0.93728,0.7042,0.64913,0.75914,0.41434,0.00725,0,0.000244416,0.000244416,0.000244416
433,14285.8,0.7949,0.86599,0.58093,0.00696,0.34958,0.93672,0.86689,0.96205,0.84621,0.92494,0.85628,0.93704,0.70596,0.64069,0.75889,0.41595,0.00721,0,0.000241115,0.000241115,0.000241115
434,14318.3,0.83445,1.00794,0.65611,0.00515,0.31971,0.9435,0.86883,0.96074,0.84237,0.93169,0.8583,0.93619,0.7107,0.6445,0.75212,0.4211,0.00732,0,0.000237814,0.000237814,0.000237814
435,14350.5,0.92414,1.09325,0.70123,0.00591,0.53568,0.92862,0.8795,0.95956,0.83784,0.9083,0.87548,0.93598,0.70172,0.65175,0.75296,0.42086,0.00743,0,0.000234514,0.000234514,0.000234514
436,14382.7,0.86547,1.0051,0.59038,0.00577,0.44404,0.89117,0.92272,0.95977,0.83361,0.92904,0.86048,0.93502,0.69408,0.66656,0.75434,0.42539,0.00746,0,0.000231213,0.000231213,0.000231213
437,14415,0.87923,0.92426,0.6792,0.00538,0.28598,0.90115,0.9074,0.96021,0.83393,0.89464,0.89496,0.93534,0.69031,0.67611,0.75629,0.42006,0.00737,0,0.000227912,0.000227912,0.000227912
438,14447.2,0.91322,1.15084,0.73905,0.00604,0.31514,0.90811,0.8783,0.95977,0.83432,0.90354,0.86447,0.93488,0.69494,0.67498,0.75937,0.41721,0.00715,0,0.000224612,0.000224612,0.000224612
439,14478.7,0.79151,1.00738,0.59935,0.00592,0.33015,0.91957,0.90358,0.96091,0.84056,0.90905,0.88862,0.93541,0.69101,0.66074,0.75838,0.4108,0.00705,0,0.000221311,0.000221311,0.000221311
440,14511.2,0.84419,1.03031,0.579,0.00573,0.38546,0.90532,0.8921,0.96195,0.85223,0.8943,0.88149,0.93641,0.70608,0.61481,0.75586,0.40188,0.0068,0,0.00021801,0.00021801,0.00021801
441,14543.4,0.88206,0.88972,0.64148,0.00525,0.27088,0.92917,0.87309,0.96098,0.85094,0.91041,0.87535,0.93564,0.70816,0.59666,0.75374,0.40431,0.00675,0,0.00021471,0.00021471,0.00021471
442,14575.8,0.90323,1.07252,0.6615,0.00611,0.33226,0.92386,0.87128,0.95915,0.85243,0.91269,0.86067,0.93405,0.71649,0.58299,0.75091,0.40689,0.00667,0,0.000211409,0.000211409,0.000211409
443,14608,0.8382,0.8871,0.57229,0.00545,0.33998,0.91219,0.8837,0.95726,0.85008,0.89757,0.87357,0.93195,0.71463,0.58658,0.74909,0.41602,0.0067,0,0.000208108,0.000208108,0.000208108
444,14640.3,0.82515,0.91056,0.55059,0.0064,0.30965,0.92128,0.88128,0.95701,0.84744,0.9103,0.87066,0.93187,0.71099,0.60878,0.74889,0.41702,0.00689,0,0.000204808,0.000204808,0.000204808
445,14673.1,0.82107,1.01528,0.5883,0.00505,0.41599,0.92762,0.8795,0.9571,0.84463,0.91654,0.86889,0.93086,0.70648,0.61585,0.74861,0.42604,0.00692,0,0.000201507,0.000201507,0.000201507
446,14705.1,0.91119,1.07371,0.65704,0.00522,0.35478,0.93234,0.87509,0.95688,0.8413,0.91707,0.86468,0.93081,0.69563,0.62751,0.74936,0.43239,0.00686,0,0.000198206,0.000198206,0.000198206
447,14737.3,0.83603,0.93988,0.67944,0.00589,0.34786,0.93272,0.8718,0.95769,0.84329,0.9215,0.86118,0.93147,0.69203,0.6342,0.74701,0.42787,0.00681,0,0.000194906,0.000194906,0.000194906
448,14769,0.86657,1.0141,0.62374,0.00624,0.34401,0.93288,0.86008,0.95828,0.84401,0.9214,0.8496,0.93161,0.6898,0.62888,0.7473,0.42827,0.00667,0,0.000191605,0.000191605,0.000191605
449,14800.8,0.85699,0.8928,0.56833,0.00537,0.31734,0.88914,0.90093,0.9589,0.84867,0.8785,0.88853,0.93199,0.69206,0.61682,0.74561,0.42406,0.00662,0,0.000188304,0.000188304,0.000188304
450,14833,0.89668,0.98461,0.64428,0.00589,0.39531,0.87826,0.90692,0.95892,0.85559,0.89879,0.87851,0.93325,0.70039,0.59103,0.7491,0.41238,0.00656,0,0.000185004,0.000185004,0.000185004
451,14865,0.8667,0.98177,0.6822,0.00577,0.44752,0.91727,0.88532,0.95952,0.85793,0.90635,0.87471,0.93332,0.70499,0.57682,0.74305,0.40786,0.0065,0,0.000181703,0.000181703,0.000181703
452,14897.3,0.85564,0.9874,0.62802,0.00558,0.40535,0.93767,0.85849,0.95936,0.85327,0.92618,0.84788,0.93398,0.71196,0.57281,0.7397,0.40452,0.00647,0,0.000178402,0.000178402,0.000178402
453,14929.5,0.95818,0.83209,0.65816,0.0069,0.37741,0.93516,0.8672,0.95928,0.8518,0.92365,0.85703,0.93335,0.71527,0.58268,0.74052,0.40211,0.00657,0,0.000175102,0.000175102,0.000175102
454,14961.6,0.90221,0.99155,0.67169,0.00534,0.37026,0.95163,0.85947,0.95958,0.85006,0.93993,0.8492,0.93326,0.72166,0.59804,0.73762,0.39713,0.00667,0,0.000171801,0.000171801,0.000171801
455,14994.3,0.82145,0.92206,0.613,0.00583,0.34452,0.95587,0.86359,0.96005,0.8492,0.94387,0.85312,0.93421,0.72174,0.5979,0.73684,0.39703,0.00665,0,0.0001685,0.0001685,0.0001685
456,15026.9,0.76897,0.83688,0.57388,0.00527,0.28697,0.95643,0.8649,0.95992,0.85352,0.94226,0.85429,0.93484,0.71866,0.58722,0.737,0.40018,0.00653,0,0.0001652,0.0001652,0.0001652
457,15059.1,0.87223,0.85667,0.57216,0.00583,0.31254,0.94867,0.8649,0.9606,0.85771,0.93711,0.85429,0.93498,0.71551,0.58282,0.73653,0.39919,0.00651,0,0.000161899,0.000161899,0.000161899
458,15091.3,0.77381,0.99926,0.64111,0.0056,0.43199,0.94871,0.87553,0.9616,0.85686,0.93727,0.86491,0.9366,0.71477,0.58857,0.73599,0.38887,0.00663,0,0.000158598,0.000158598,0.000158598
459,15123.1,0.77089,0.97905,0.56503,0.0057,0.39937,0.95663,0.87757,0.96121,0.85399,0.94456,0.86704,0.93616,0.71158,0.59824,0.73318,0.39067,0.00679,0,0.000155298,0.000155298,0.000155298
460,15155.5,0.78453,0.89487,0.62264,0.00544,0.35829,0.93764,0.87366,0.96013,0.84432,0.92622,0.86349,0.93554,0.70618,0.62378,0.73373,0.39891,0.00699,0,0.000151997,0.000151997,0.000151997
461,15187.2,0.8654,1.02479,0.6547,0.00664,0.47498,0.93724,0.87303,0.96024,0.8438,0.92576,0.86279,0.93501,0.70338,0.62979,0.73579,0.405,0.00697,0,0.000148696,0.000148696,0.000148696
462,15219,0.79839,0.93202,0.58392,0.00538,0.31665,0.93851,0.85652,0.95959,0.84851,0.92706,0.84764,0.93453,0.69952,0.62893,0.73679,0.40752,0.0068,0,0.000145396,0.000145396,0.000145396
463,15251,0.76851,0.92154,0.62764,0.00496,0.32013,0.91434,0.88151,0.95897,0.84994,0.90848,0.85812,0.93376,0.70314,0.62072,0.73703,0.40349,0.00667,0,0.000142095,0.000142095,0.000142095
464,15283.2,0.81145,0.93083,0.60675,0.00572,0.34797,0.94268,0.84588,0.95815,0.85603,0.93026,0.83527,0.93259,0.7067,0.59813,0.73753,0.39938,0.00651,0,0.000138794,0.000138794,0.000138794
465,15314.9,0.95921,1.19801,0.69269,0.00627,0.35967,0.91597,0.86855,0.95795,0.85808,0.93891,0.83107,0.93252,0.70743,0.591,0.73637,0.39892,0.00652,0,0.000135494,0.000135494,0.000135494
466,15347,0.75003,0.76137,0.51352,0.00538,0.28582,0.96064,0.84168,0.95783,0.85715,0.94863,0.83107,0.93302,0.70366,0.57701,0.73772,0.40622,0.00653,0,0.000132193,0.000132193,0.000132193
467,15378.9,0.77586,0.88972,0.54045,0.00524,0.31536,0.95964,0.85429,0.95787,0.85733,0.94706,0.84368,0.93362,0.70824,0.57204,0.73717,0.41049,0.0065,0,0.000128892,0.000128892,0.000128892
468,15411.3,0.86035,0.99879,0.55453,0.00632,0.28678,0.93525,0.85429,0.95753,0.86136,0.92287,0.84368,0.93302,0.70535,0.56754,0.73589,0.41219,0.00647,0,0.000125592,0.000125592,0.000125592
469,15443.6,0.92844,1.30376,0.64756,0.0054,0.37896,0.93491,0.85429,0.95791,0.86039,0.92339,0.84368,0.93348,0.70287,0.56531,0.73501,0.41149,0.00643,0,0.000122291,0.000122291,0.000122291
470,15475.5,0.85171,0.9523,0.61196,0.0052,0.43395,0.9245,0.86924,0.95872,0.86191,0.91327,0.85863,0.93407,0.70757,0.56395,0.73417,0.4101,0.00639,0,0.00011899,0.00011899,0.00011899
471,15507.3,0.75301,0.99431,0.62251,0.00472,0.27832,0.92944,0.87079,0.95892,0.86102,0.91817,0.86018,0.93464,0.70787,0.56235,0.73312,0.4074,0.00636,0,0.00011569,0.00011569,0.00011569
472,15539.6,0.82602,0.95874,0.59271,0.0055,0.30216,0.92446,0.8753,0.95969,0.85679,0.91329,0.86468,0.9357,0.70544,0.56621,0.73424,0.40924,0.00637,0,0.000112389,0.000112389,0.000112389
473,15571.8,0.9062,0.98177,0.61937,0.00612,0.3153,0.92288,0.87346,0.95979,0.8554,0.91172,0.86285,0.93605,0.70697,0.569,0.73425,0.40911,0.00639,0,0.000109088,0.000109088,0.000109088
474,15603.9,0.79527,0.96576,0.54841,0.00522,0.27576,0.90557,0.8795,0.95994,0.85656,0.91535,0.85575,0.93579,0.70941,0.56806,0.73386,0.40911,0.00648,0,0.000105788,0.000105788,0.000105788
475,15635.8,0.83262,1.07297,0.61383,0.00587,0.33369,0.90511,0.88009,0.96016,0.85741,0.89419,0.86889,0.93618,0.7136,0.56625,0.7335,0.40921,0.00651,0,0.000102487,0.000102487,0.000102487
476,15667.9,0.7895,1.0422,0.55877,0.00558,0.29869,0.91143,0.89354,0.95972,0.86085,0.90036,0.88039,0.935,0.71539,0.56592,0.73318,0.40966,0.00656,0,9.91865e-05,9.91865e-05,9.91865e-05
477,15699.8,0.79245,0.80163,0.50843,0.00756,0.26416,0.91188,0.89795,0.95939,0.86041,0.90052,0.88199,0.93498,0.71555,0.56652,0.73227,0.40731,0.00656,0,9.58858e-05,9.58858e-05,9.58858e-05
478,15732,0.9233,1.08053,0.6679,0.00612,0.30313,0.92375,0.87622,0.95911,0.85751,0.91345,0.86512,0.93441,0.71366,0.56608,0.73196,0.41084,0.00661,0,9.25852e-05,9.25852e-05,9.25852e-05
479,15764.3,0.80181,0.841,0.60397,0.0054,0.27311,0.91346,0.89562,0.95921,0.85961,0.91297,0.86317,0.93494,0.71817,0.56625,0.73064,0.41046,0.00665,0,8.92845e-05,8.92845e-05,8.92845e-05
480,15796.7,0.8416,0.96943,0.62028,0.00615,0.31531,0.90619,0.91133,0.95869,0.8548,0.90877,0.86653,0.93542,0.7188,0.56641,0.72932,0.41095,0.00671,0,8.59839e-05,8.59839e-05,8.59839e-05
481,15828.8,0.81115,1.01024,0.56055,0.00588,0.27026,0.91847,0.87699,0.95896,0.85561,0.9113,0.85628,0.93559,0.71764,0.56612,0.72862,0.41087,0.00671,0,8.26832e-05,8.26832e-05,8.26832e-05
482,15861.4,0.78358,0.94496,0.58675,0.00485,0.30099,0.92513,0.87239,0.95847,0.85618,0.92777,0.85394,0.93498,0.71534,0.56882,0.72788,0.40986,0.00663,0,7.93825e-05,7.93825e-05,7.93825e-05
483,15893.6,0.8096,0.94126,0.60357,0.00534,0.34222,0.91109,0.88947,0.95902,0.85674,0.93173,0.85208,0.9357,0.71275,0.56959,0.72743,0.40848,0.00657,0,7.60819e-05,7.60819e-05,7.60819e-05
484,15925.8,0.83362,0.94705,0.62237,0.00521,0.41008,0.90491,0.90636,0.96032,0.85824,0.92474,0.85208,0.93655,0.7099,0.57467,0.72729,0.40681,0.00649,0,7.27812e-05,7.27812e-05,7.27812e-05
485,15957.5,0.85154,0.88193,0.53321,0.005,0.34893,0.9032,0.91714,0.96004,0.85805,0.89583,0.878,0.93672,0.70914,0.57249,0.72734,0.40997,0.00644,0,6.94806e-05,6.94806e-05,6.94806e-05
486,15989.6,0.85639,1.11249,0.67246,0.00551,0.38627,0.88627,0.91628,0.95956,0.85623,0.91927,0.85628,0.93616,0.70832,0.57068,0.72715,0.40867,0.00639,0,6.61799e-05,6.61799e-05,6.61799e-05
487,16021.8,0.84295,0.88623,0.57863,0.00548,0.2971,0.88177,0.91938,0.95968,0.85812,0.90667,0.86269,0.93626,0.71178,0.56917,0.72694,0.40765,0.00637,0,6.28792e-05,6.28792e-05,6.28792e-05
488,16054,0.81036,0.98994,0.6318,0.0052,0.32853,0.90872,0.88822,0.95965,0.85608,0.91219,0.86449,0.93669,0.71364,0.56559,0.72619,0.40802,0.00639,0,5.95786e-05,5.95786e-05,5.95786e-05
489,16085.7,0.7678,0.95202,0.52332,0.00539,0.30109,0.91081,0.89138,0.95947,0.85786,0.89894,0.87138,0.93638,0.71354,0.56317,0.72567,0.40827,0.00639,0,5.62779e-05,5.62779e-05,5.62779e-05
490,16118,0.8623,0.8529,0.56819,0.0053,0.2511,0.8886,0.91735,0.95981,0.8599,0.89644,0.8761,0.93689,0.71023,0.56072,0.72488,0.40753,0.00645,0,5.29773e-05,5.29773e-05,5.29773e-05
